5.757164988381100468e-01
4.938032532920216822e-01
4.536534985799122177e-01
4.200877872450297090e-01
4.086625355021946682e-01
3.961399431964884865e-01
3.861347792408985624e-01
3.944616576297443888e-01
3.818745158791634342e-01
3.741285824941905647e-01
3.739349341595662457e-01
3.789697908597986498e-01
3.635424735347275726e-01
3.847792408985282187e-01
3.658662535502195112e-01
3.636070229796023456e-01
3.523108701265169618e-01
3.603150012909889233e-01
3.517944745675186669e-01
3.463723211980377359e-01
3.441776400722953433e-01
3.382390911438161174e-01
3.392073328169378232e-01
3.415956622773044238e-01
3.335269816679576893e-01
3.317195972114639346e-01
3.312032016524657507e-01
3.255228505034856168e-01
3.303640588690937019e-01
3.216498838109992375e-01
3.196488510198812749e-01
3.180996643428866122e-01
3.151949393235218277e-01
3.152594887683966007e-01
3.093854892847921478e-01
3.046088303640588357e-01
3.023495997934417812e-01
2.975729408727084691e-01
2.969919958688355122e-01
2.954428091918409605e-01
2.884069197004905938e-01
2.923444358378517460e-01
2.909888974954815133e-01
2.898270074877355995e-01
2.887296669248644587e-01
2.860185902401238822e-01
2.803382390911438593e-01
2.739478440485412225e-01
2.780790085205266937e-01
2.747869868319132713e-01
2.717531629227988299e-01
2.720759101471726948e-01
2.756261296152853202e-01
2.682029434546863156e-01
2.681383940098115426e-01
2.640072295378259604e-01
2.678801962303124506e-01
2.636199328685773224e-01
2.600051639555900351e-01
2.571004389362251397e-01
